Date,Open,High,Low,Close,Adj Close,Volume
2022-07-19,6.480000,6.630000,6.270000,6.620000,6.620000,21273600
2022-07-20,6.690000,7.080000,6.660000,6.970000,6.970000,24765700
2022-07-21,6.975000,7.150000,6.900000,7.040000,7.040000,19858400
2022-07-22,7.050000,7.060000,6.520000,6.620000,6.620000,21258200
2022-07-25,6.570000,6.610000,6.370000,6.460000,6.460000,14153800
2022-07-26,6.370000,6.370000,6.120000,6.140000,6.140000,16325700
2022-07-27,6.250000,6.470000,6.190000,6.440000,6.440000,17437400
2022-07-28,6.450000,6.560000,6.090000,6.300000,6.300000,21965900
2022-07-29,6.270000,6.370000,6.150000,6.310000,6.310000,19058700
2022-08-01,6.270000,6.410000,6.140000,6.360000,6.360000,21109900
2022-08-02,6.340000,6.630000,6.310000,6.410000,6.410000,49460900
2022-08-03,7.280000,8.420000,7.050000,8.230000,8.230000,147719800
2022-08-04,8.170000,8.520000,7.860000,8.230000,8.230000,61791900
2022-08-05,8.020000,8.260000,7.820000,7.960000,7.960000,43574400
2022-08-08,8.140000,8.490000,7.880000,7.980000,7.980000,56810700
2022-08-09,7.700000,7.760000,7.250000,7.390000,7.390000,50017000
2022-08-10,7.780000,7.950000,7.510000,7.810000,7.810000,51807800
2022-08-11,8.080000,8.140000,7.365000,7.420000,7.420000,65326100
2022-08-12,7.530000,7.700000,7.300000,7.650000,7.650000,35779800
2022-08-15,7.570000,7.700000,7.390000,7.620000,7.620000,38003000
2022-08-16,7.500000,7.809000,7.190000,7.580000,7.580000,56783500
2022-08-17,7.430000,7.450000,6.820000,6.880000,6.880000,75554900
2022-08-18,6.950000,6.960000,6.620000,6.680000,6.680000,38842700
2022-08-19,6.520000,6.530000,6.270000,6.330000,6.330000,47048200
2022-08-22,6.150000,6.330000,6.010000,6.100000,6.100000,41817600
2022-08-23,6.150000,6.250000,6.010000,6.170000,6.170000,55901700
2022-08-24,6.695000,6.870000,6.370000,6.450000,6.450000,114014000
2022-08-25,6.630000,6.720000,6.390000,6.690000,6.690000,53630800
2022-08-26,6.860000,6.890000,6.120000,6.180000,6.180000,74661000
2022-08-29,6.090000,6.226000,5.970000,6.000000,6.000000,55367700
2022-08-30,6.080000,6.130000,5.810000,5.910000,5.910000,38113900
2022-08-31,5.970000,6.080000,5.870000,5.920000,5.920000,32515900
2022-09-01,5.815000,5.860000,5.610000,5.850000,5.850000,34316400
2022-09-02,5.990000,6.000000,5.700000,5.740000,5.740000,29739700
2022-09-06,5.750000,5.790000,5.570000,5.650000,5.650000,28734800
2022-09-07,5.600000,5.850000,5.570000,5.820000,5.820000,25290200
2022-09-08,5.690000,6.190000,5.680000,6.190000,6.190000,38945300
2022-09-09,6.230000,6.340000,6.170000,6.330000,6.330000,30872900
2022-09-12,6.350000,6.490000,6.290000,6.410000,6.410000,28634000
2022-09-13,6.020000,6.140000,5.790000,5.840000,5.840000,44931900
2022-09-14,6.060000,6.190000,5.900000,6.170000,6.170000,62819300
2022-09-15,6.130000,6.650000,6.100000,6.410000,6.410000,58733500
2022-09-16,6.235000,6.270000,6.010000,6.050000,6.050000,44028900
2022-09-19,5.950000,6.100000,5.890000,6.080000,6.080000,30714100
2022-09-20,6.000000,6.120000,5.880000,5.890000,5.890000,27278200
2022-09-21,5.890000,6.040000,5.690000,5.690000,5.690000,36073900
2022-09-22,5.720000,5.790000,5.360000,5.360000,5.360000,41535300
2022-09-23,5.260000,5.370000,5.160000,5.310000,5.310000,40071900
2022-09-26,5.300000,5.510000,5.080000,5.080000,5.080000,65463200
2022-09-27,5.230000,5.330000,5.000000,5.080000,5.080000,35622200
2022-09-28,5.080000,5.280000,5.040000,5.250000,5.250000,29843200
2022-09-29,5.120000,5.160000,4.790000,4.840000,4.840000,56776400
2022-09-30,4.820000,5.090000,4.810000,4.880000,4.880000,33884400
2022-10-03,4.940000,5.220000,4.810000,5.130000,5.130000,33619400
2022-10-04,5.265000,5.460000,5.250000,5.400000,5.400000,37930500
2022-10-05,5.270000,5.320000,5.070000,5.280000,5.280000,36209300
2022-10-06,5.270000,5.470000,5.170000,5.290000,5.290000,28449200
2022-10-07,5.130000,5.150000,4.960000,5.010000,5.010000,27856200
2022-10-10,5.010000,5.035000,4.910000,4.970000,4.970000,22211500
2022-10-11,4.950000,5.170000,4.770000,5.000000,5.000000,35828900
2022-10-12,4.980000,5.120000,4.880000,5.080000,5.080000,26339800
2022-10-13,4.890000,5.220000,4.840000,5.090000,5.090000,32629000
2022-10-14,5.190000,5.280000,4.810000,4.810000,4.810000,35776200
2022-10-17,4.950000,5.100000,4.850000,5.070000,5.070000,33347900
2022-10-18,5.250000,5.350000,5.150000,5.250000,5.250000,37401900
2022-10-19,5.210000,5.220000,4.970000,4.990000,4.990000,35412300
2022-10-20,4.975000,5.190000,4.960000,5.010000,5.010000,30718900
2022-10-21,4.970000,5.160000,4.900000,5.150000,5.150000,33980000
2022-10-24,5.140000,5.200000,4.970000,5.170000,5.170000,32703200
2022-10-25,5.200000,5.680000,5.190000,5.660000,5.660000,49264000
2022-10-26,5.525000,5.770000,5.500000,5.540000,5.540000,37510600
2022-10-27,5.620000,5.660000,5.344000,5.350000,5.350000,26942700
2022-10-28,5.370000,5.470000,5.290000,5.450000,5.450000,28751000
2022-10-31,5.560000,5.670000,5.360000,5.440000,5.440000,61549200
2022-11-01,6.460000,6.470000,5.670000,5.730000,5.730000,159097200
2022-11-02,5.675000,5.700000,5.030000,5.120000,5.120000,106803800
2022-11-03,5.030000,5.390000,5.010000,5.360000,5.360000,55484100
2022-11-04,5.495000,5.510000,5.060000,5.180000,5.180000,53554200
2022-11-07,5.230000,5.285000,5.120000,5.180000,5.180000,39915100
2022-11-08,5.180000,5.300000,5.050000,5.100000,5.100000,48009700
2022-11-09,5.030000,5.060000,4.940000,4.980000,4.980000,45924000
2022-11-10,5.270000,5.440000,5.090000,5.340000,5.340000,69817600
2022-11-11,5.320000,6.000000,5.320000,5.950000,5.950000,84353300
2022-11-14,5.890000,6.050000,5.720000,5.860000,5.860000,47833200
2022-11-15,6.100000,6.130000,5.800000,5.850000,5.850000,59806400
2022-11-16,5.770000,5.770000,5.470000,5.530000,5.530000,43267800
2022-11-17,5.340000,5.510000,5.280000,5.380000,5.380000,34036700
2022-11-18,5.480000,5.490000,5.160000,5.180000,5.180000,36633900
2022-11-21,5.130000,5.190000,4.800000,4.870000,4.870000,99355000
2022-11-22,4.900000,4.900000,4.600000,4.640000,4.640000,76694100
2022-11-23,4.670000,4.708000,4.530000,4.660000,4.660000,58395300
2022-11-25,4.670000,4.670000,4.510000,4.600000,4.600000,28016500
2022-11-28,4.540000,4.630000,4.410000,4.450000,4.450000,46991100
2022-11-29,4.460000,4.570000,4.442000,4.560000,4.560000,40676700
2022-11-30,4.550000,4.850000,4.520000,4.830000,4.830000,49235500
2022-12-01,4.860000,4.910000,4.670000,4.740000,4.740000,34842000
2022-12-02,4.600000,4.700000,4.520000,4.700000,4.700000,23866400
2022-12-05,4.700000,4.730000,4.470000,4.530000,4.530000,28384800
2022-12-06,4.540000,4.550000,4.260000,4.320000,4.320000,41048400
2022-12-07,4.300000,4.370000,4.240000,4.300000,4.300000,21933400
2022-12-08,4.350000,4.430000,4.250000,4.400000,4.400000,19767400
2022-12-09,4.360000,4.400000,4.310000,4.340000,4.340000,16804200
2022-12-12,4.310000,4.480000,4.270000,4.450000,4.450000,23353200
2022-12-13,4.690000,4.770000,4.350000,4.430000,4.430000,33682400
2022-12-14,4.570000,4.920000,4.530000,4.700000,4.700000,68775700
2022-12-15,4.580000,4.760000,4.500000,4.630000,4.630000,37157400
2022-12-16,4.580000,4.680000,4.500000,4.640000,4.640000,31419300
2022-12-19,4.660000,4.660000,4.400000,4.430000,4.430000,27122400
2022-12-20,4.530000,4.760000,4.450000,4.570000,4.570000,34033400
2022-12-21,4.650000,4.730000,4.560000,4.640000,4.640000,24848900
2022-12-22,4.580000,4.625000,4.370000,4.580000,4.580000,30665900
2022-12-23,4.550000,4.620000,4.461000,4.610000,4.610000,19435300
2022-12-27,4.550000,4.580000,4.350000,4.390000,4.390000,24110700
2022-12-28,4.380000,4.430000,4.240000,4.370000,4.370000,35043300
2022-12-29,4.400000,4.630000,4.320000,4.590000,4.590000,33261900
2022-12-30,4.490000,4.650000,4.450000,4.610000,4.610000,28240200
2023-01-03,4.650000,4.750000,4.430000,4.500000,4.500000,29303200
2023-01-04,4.540000,4.880000,4.495000,4.770000,4.770000,48731400
2023-01-05,4.660000,4.730000,4.560000,4.630000,4.630000,30512000
2023-01-06,4.660000,4.695000,4.490000,4.620000,4.620000,31589500
2023-01-09,4.670000,5.000000,4.670000,4.820000,4.820000,50435000
2023-01-10,4.800000,5.130000,4.780000,5.120000,5.120000,42334400
2023-01-11,5.150000,5.190000,4.980000,5.150000,5.150000,41602100
2023-01-12,5.190000,5.380000,4.990000,5.360000,5.360000,49408800
2023-01-13,5.225000,5.490000,5.190000,5.440000,5.440000,32477100
2023-01-17,5.450000,5.720000,5.360000,5.640000,5.640000,37801400
2023-01-18,5.650000,5.700000,5.480000,5.560000,5.560000,38396700
2023-01-19,5.410000,5.530000,5.310000,5.410000,5.410000,32006500
2023-01-20,5.485000,5.750000,5.431000,5.670000,5.670000,31135600
2023-01-23,5.710000,5.890000,5.630000,5.870000,5.870000,39018500
2023-01-24,5.775000,6.000000,5.730000,5.790000,5.790000,32563800
2023-01-25,5.640000,5.870000,5.540000,5.790000,5.790000,30127800
2023-01-26,5.900000,5.940000,5.650000,5.710000,5.710000,29992300
2023-01-27,5.690000,6.040000,5.630000,5.940000,5.940000,48503500
2023-01-30,6.590000,7.005000,6.370000,6.680000,6.680000,164184300
2023-01-31,6.660000,6.950000,6.510000,6.930000,6.930000,68287100
2023-02-01,6.930000,7.470000,6.860000,7.380000,7.380000,75445300
2023-02-02,7.670000,8.240000,7.450000,7.720000,7.720000,106231100
2023-02-03,7.400000,7.985000,7.310000,7.460000,7.460000,55989100
2023-02-06,7.350000,7.640000,7.260000,7.410000,7.410000,41269900
2023-02-07,7.370000,7.450000,7.140000,7.380000,7.380000,40804000
2023-02-08,7.320000,7.495000,7.190000,7.200000,7.200000,25636300
2023-02-09,7.270000,7.365000,6.840000,6.890000,6.890000,50352400
2023-02-10,6.760000,6.890000,6.640000,6.810000,6.810000,37285300
2023-02-13,6.750000,6.900000,6.680000,6.760000,6.760000,23626800
2023-02-14,6.660000,6.820000,6.430000,6.740000,6.740000,28449700
2023-02-15,6.820000,7.290000,6.800000,7.250000,7.250000,35683800
2023-02-16,7.074000,7.280000,6.950000,6.980000,6.980000,30458000
2023-02-17,6.890000,6.960000,6.510000,6.620000,6.620000,30999500
2023-02-21,6.460000,6.570000,6.330000,6.420000,6.420000,26332900
2023-02-22,6.400000,6.580000,6.370000,6.540000,6.540000,22778900
2023-02-23,6.650000,6.690000,6.390000,6.550000,6.550000,19210200
2023-02-24,6.380000,6.450000,6.310000,6.380000,6.380000,16954200
2023-02-27,6.450000,6.500000,6.342000,6.420000,6.420000,19082100
2023-02-28,6.460000,6.700000,6.450000,6.600000,6.600000,17430600
2023-03-01,6.580000,6.620000,6.430000,6.440000,6.440000,19827300
2023-03-02,6.300000,6.510000,6.230000,6.450000,6.450000,18003500
2023-03-03,6.480000,6.790000,6.460000,6.720000,6.720000,25456400
2023-03-06,6.800000,6.970000,6.670000,6.680000,6.680000,26214300
2023-03-07,6.710000,6.710000,6.420000,6.510000,6.510000,28344300
2023-03-08,6.480000,6.600000,6.382000,6.470000,6.470000,16558600
2023-03-09,6.420000,6.555000,6.065000,6.090000,6.090000,27793300
2023-03-10,5.900000,5.920000,5.210000,5.580000,5.580000,86809700
2023-03-13,5.460000,5.570000,5.100000,5.490000,5.490000,59761300
2023-03-14,5.690000,5.740000,5.430000,5.550000,5.550000,36750400
2023-03-15,5.335000,5.460000,5.275000,5.410000,5.410000,34260500
2023-03-16,5.350000,5.540000,5.280000,5.450000,5.450000,25128700
2023-03-17,5.470000,5.540000,5.330000,5.460000,5.460000,27173200
2023-03-20,5.470000,5.540000,5.190000,5.220000,5.220000,33271400
2023-03-21,5.350000,5.600000,5.320000,5.570000,5.570000,29210300
2023-03-22,5.790000,6.030000,5.540000,5.560000,5.560000,62273300
2023-03-23,5.650000,5.880000,5.570000,5.780000,5.780000,35687800
2023-03-24,5.675000,5.830000,5.640000,5.740000,5.740000,18657400
2023-03-27,5.820000,5.880000,5.730000,5.760000,5.760000,24284700
2023-03-28,5.740000,5.790000,5.510000,5.590000,5.590000,23185400
2023-03-29,5.690000,5.920000,5.650000,5.750000,5.750000,28461800
2023-03-30,5.870000,5.930000,5.620000,5.720000,5.720000,25094700
2023-03-31,5.750000,6.170000,5.670000,6.070000,6.070000,41786800
2023-04-03,6.140000,6.275000,5.940000,6.030000,6.030000,32121400
2023-04-04,6.100000,6.100000,5.835000,5.890000,5.890000,19465200
2023-04-05,5.870000,5.870000,5.580000,5.740000,5.740000,30541900
2023-04-06,5.700000,5.810000,5.610000,5.750000,5.750000,25308100
2023-04-10,5.690000,5.920000,5.660000,5.910000,5.910000,21151200
2023-04-11,5.910000,6.020000,5.860000,5.970000,5.970000,26455400
2023-04-12,6.060000,6.060000,5.670000,5.820000,5.820000,35905000
2023-04-13,5.910000,5.980000,5.824000,5.860000,5.860000,20527100
2023-04-14,5.990000,6.030000,5.770000,5.920000,5.920000,24086000
2023-04-17,5.890000,6.000000,5.810000,5.960000,5.960000,24908100
2023-04-18,6.000000,6.020000,5.895000,5.980000,5.980000,17036300
2023-04-19,5.900000,6.100000,5.870000,6.080000,6.080000,18337500
2023-04-20,5.980000,6.045000,5.880000,5.920000,5.920000,18844900
2023-04-21,5.900000,5.990000,5.850000,5.940000,5.940000,16723200
2023-04-24,5.920000,5.950000,5.790000,5.830000,5.830000,20058000
2023-04-25,5.775000,5.840000,5.720000,5.750000,5.750000,21036200
2023-04-26,5.810000,5.880000,5.660000,5.670000,5.670000,24210900
2023-04-27,5.770000,6.190000,5.750000,6.060000,6.060000,43199900
2023-04-28,6.150000,6.300000,5.940000,6.230000,6.230000,55605100
2023-05-01,6.520000,6.540000,5.460000,5.470000,5.470000,125423700
2023-05-02,5.260000,5.300000,4.720000,4.905000,4.905000,115499500
2023-05-03,4.970000,5.079000,4.750000,4.850000,4.850000,64212800
2023-05-04,4.780000,4.915000,4.590000,4.895000,4.895000,59715600
2023-05-05,5.010000,5.170000,4.990000,5.160000,5.160000,40830500
2023-05-08,5.180000,5.490000,5.180000,5.470000,5.470000,39933900
2023-05-09,5.350000,5.550000,5.340000,5.410000,5.410000,26785200
2023-05-10,5.580000,5.600000,5.380000,5.480000,5.480000,28624400
2023-05-11,5.440000,5.440000,5.120000,5.140000,5.140000,36075600
2023-05-12,5.170000,5.220000,4.925000,5.020000,5.020000,44397600
2023-05-15,4.680000,4.840000,4.450000,4.770000,4.770000,103290700
2023-05-16,4.790000,4.820000,4.610000,4.760000,4.760000,38510800
2023-05-17,4.760000,4.980000,4.690000,4.960000,4.960000,42730500
2023-05-18,4.980000,5.135000,4.920000,5.070000,5.070000,35183400
2023-05-19,5.070000,5.130000,4.910000,4.930000,4.930000,25737600
2023-05-22,4.990000,5.340000,4.920000,5.260000,5.260000,42509300
2023-05-23,5.240000,5.490000,5.220000,5.290000,5.290000,43878300
2023-05-24,5.200000,5.330000,5.130000,5.310000,5.310000,23887800
2023-05-25,5.390000,5.400000,5.090000,5.210000,5.210000,24474900
2023-05-26,5.240000,5.480000,5.220000,5.410000,5.410000,26982900
2023-05-30,5.810000,6.050000,5.590000,6.030000,6.030000,68003300
2023-05-31,6.200000,7.020000,6.100000,6.940000,6.940000,152429200
2023-06-01,6.710000,7.260000,6.630000,6.820000,6.820000,108760600
2023-06-02,7.110000,7.110000,6.710000,7.030000,7.030000,63316100
2023-06-05,7.120000,7.600000,7.075000,7.250000,7.250000,69556200
2023-06-06,7.180000,7.755000,7.140000,7.650000,7.650000,56839700
2023-06-07,7.860000,8.000000,7.640000,7.740000,7.740000,60872200
2023-06-08,7.690000,8.200000,7.660000,8.120000,8.120000,66988400
2023-06-09,8.250000,8.810000,8.110000,8.180000,8.180000,84720300
2023-06-12,8.460000,9.300000,8.400000,9.160000,9.160000,117905100
2023-06-13,9.540000,9.610000,8.890000,9.540000,9.540000,108293500
2023-06-14,9.790000,10.230000,9.290000,9.740000,9.740000,128420300
2023-06-15,9.180000,9.580000,8.880000,9.550000,9.550000,97639300
2023-06-16,8.910000,9.180000,8.500000,8.600000,8.600000,107236500
2023-06-20,8.310000,8.640000,8.200000,8.590000,8.590000,49114900
2023-06-21,8.510000,8.770000,8.340000,8.630000,8.630000,37733600
2023-06-22,8.540000,8.690000,8.350000,8.490000,8.490000,30149500
2023-06-23,7.910000,8.290000,7.710000,8.280000,8.280000,62118500
2023-06-26,8.240000,8.660000,8.140000,8.200000,8.200000,33526600
2023-06-27,8.330000,8.720000,8.320000,8.640000,8.640000,39402300
2023-06-28,8.590000,9.090000,8.580000,8.870000,8.870000,36374400
2023-06-29,9.070000,9.280000,8.600000,8.710000,8.710000,42722400
2023-06-30,8.920000,9.410000,8.320000,8.340000,8.340000,98034000
2023-07-03,8.360000,8.640000,8.350000,8.520000,8.520000,26842000
2023-07-05,8.490000,8.680000,8.310000,8.380000,8.380000,26954600
2023-07-06,8.230000,8.260000,7.855000,8.100000,8.100000,38013800
2023-07-07,8.090000,8.300000,8.030000,8.050000,8.050000,22681400
2023-07-10,8.100000,8.720000,8.040000,8.710000,8.710000,38750100
2023-07-11,8.810000,9.200000,8.750000,9.070000,9.070000,52586400
2023-07-12,9.340000,9.390000,9.000000,9.200000,9.200000,41158600
2023-07-13,8.920000,9.240000,8.770000,9.160000,9.160000,43361100
2023-07-14,9.220000,9.450000,8.940000,9.080000,9.080000,38350800
2023-07-17,9.040000,9.805000,8.990000,9.480000,9.480000,48308500
2023-07-18,9.550000,9.740000,9.433000,9.570000,9.570000,33895900
2023-07-19,9.760000,10.130000,9.645000,9.850000,9.850000,50051500
2023-07-20,9.630000,9.990000,9.370000,9.570000,9.570000,41587700
2023-07-21,9.675000,9.700000,9.260000,9.430000,9.430000,34444800
2023-07-24,9.440000,9.560000,9.295000,9.450000,9.450000,26643500
2023-07-25,9.400000,9.780000,9.310000,9.330000,9.330000,38811100
2023-07-26,9.260000,9.540000,9.210000,9.520000,9.520000,34922300
2023-07-27,9.710000,9.730000,8.940000,9.090000,9.090000,45958200
2023-07-28,9.360000,9.600000,9.160000,9.550000,9.550000,58205300
2023-07-31,10.390000,11.700000,10.300000,11.450000,11.450000,210958900
2023-08-01,11.060000,11.100000,10.310000,10.350000,10.350000,88881800
2023-08-02,10.120000,10.280000,9.720000,10.080000,10.080000,62865900
2023-08-03,9.920000,10.170000,9.860000,10.050000,10.050000,37651500
2023-08-04,10.080000,10.100000,9.470000,9.500000,9.500000,42370200
2023-08-07,9.500000,9.570000,9.160000,9.390000,9.390000,31682000
2023-08-08,9.030000,9.450000,9.010000,9.310000,9.310000,28127800
2023-08-09,9.270000,9.270000,8.800000,8.990000,8.990000,43368300
2023-08-10,9.090000,9.240000,8.720000,8.720000,8.720000,37657800
2023-08-11,8.530000,8.700000,8.420000,8.650000,8.650000,26833600
2023-08-14,8.520000,8.710000,8.360000,8.680000,8.680000,27735500
2023-08-15,8.600000,8.600000,8.340000,8.370000,8.370000,23709300
2023-08-16,8.230000,8.430000,8.210000,8.260000,8.260000,23398900
2023-08-17,8.350000,8.410000,8.080000,8.110000,8.110000,29582400
2023-08-18,7.920000,8.290000,7.890000,8.220000,8.220000,27173100
2023-08-21,8.250000,8.330000,8.080000,8.290000,8.290000,22676600
2023-08-22,8.400000,8.470000,8.110000,8.150000,8.150000,23164700
2023-08-23,8.080000,8.470000,8.060000,8.430000,8.430000,21855700
2023-08-24,8.480000,8.500000,8.080000,8.120000,8.120000,26080600
2023-08-25,8.120000,8.430000,8.060000,8.290000,8.290000,24163700
2023-08-28,8.380000,8.420000,8.170000,8.230000,8.230000,17488700
2023-08-29,8.180000,8.580000,8.160000,8.460000,8.460000,24487400
2023-08-30,8.460000,8.780000,8.360000,8.740000,8.740000,26123600
2023-08-31,8.780000,8.870000,8.520000,8.660000,8.660000,26175600
2023-09-01,8.770000,8.925000,8.720000,8.790000,8.790000,17694500
2023-09-05,8.750000,8.875000,8.620000,8.750000,8.750000,18906300
2023-09-06,8.730000,8.810000,8.430000,8.540000,8.540000,23909700
2023-09-07,8.350000,8.580000,8.220000,8.570000,8.570000,19320700
2023-09-08,8.540000,8.670000,8.450000,8.550000,8.550000,15045300
2023-09-11,8.650000,8.920000,8.640000,8.900000,8.900000,19320600
2023-09-12,8.790000,9.188000,8.790000,9.000000,9.000000,25495600
2023-09-13,9.000000,9.090000,8.770000,8.800000,8.800000,16819200
2023-09-14,8.890000,9.180000,8.860000,9.050000,9.050000,23642000
2023-09-15,9.000000,9.140000,8.880000,9.070000,9.070000,30416800
2023-09-18,9.050000,9.070000,8.630000,8.670000,8.670000,22678700
2023-09-19,8.650000,8.870000,8.540000,8.620000,8.620000,18091600
2023-09-20,8.670000,8.790000,8.310000,8.320000,8.320000,21643900
2023-09-21,8.110000,8.150000,7.910000,7.950000,7.950000,29426500
2023-09-22,8.030000,8.050000,7.440000,7.540000,7.540000,38736100
2023-09-25,7.460000,7.655000,7.400000,7.510000,7.510000,23107800
2023-09-26,7.400000,7.590000,7.370000,7.400000,7.400000,22544900
2023-09-27,7.480000,7.657000,7.390000,7.600000,7.600000,28227000
2023-09-28,7.600000,7.840000,7.530000,7.770000,7.770000,23539600
2023-09-29,7.920000,8.300000,7.910000,7.990000,7.990000,28742000
2023-10-02,8.080000,8.160000,7.800000,7.840000,7.840000,20000300
2023-10-03,7.710000,7.750000,7.180000,7.280000,7.280000,36674900
2023-10-04,7.410000,7.490000,7.140000,7.470000,7.470000,23978900
2023-10-05,7.420000,7.710000,7.300000,7.650000,7.650000,17072900
2023-10-06,7.510000,8.030000,7.500000,7.990000,7.990000,23311700
2023-10-09,7.780000,8.200000,7.770000,8.180000,8.180000,17191900
2023-10-10,8.250000,8.530000,8.210000,8.360000,8.360000,20874200
2023-10-11,8.450000,8.725000,8.450000,8.590000,8.590000,22512700
2023-10-12,8.640000,8.665000,8.280000,8.390000,8.390000,22155400
2023-10-13,8.440000,8.475000,8.065000,8.120000,8.120000,21977600
2023-10-16,8.240000,8.350000,8.080000,8.250000,8.250000,16675200
2023-10-17,8.100000,8.360000,8.080000,8.250000,8.250000,18473600
2023-10-18,8.190000,8.260000,7.690000,7.770000,7.770000,26281300
2023-10-19,7.750000,7.980000,7.590000,7.630000,7.630000,26767700
2023-10-20,7.550000,7.680000,7.320000,7.370000,7.370000,27223700
2023-10-23,7.280000,7.500000,6.970000,7.260000,7.260000,29748000
2023-10-24,7.400000,7.575000,7.260000,7.380000,7.380000,23335900
2023-10-25,7.240000,7.270000,7.020000,7.080000,7.080000,31058500
2023-10-26,7.040000,7.170000,6.795000,6.900000,6.900000,47046900
2023-10-27,7.070000,7.080000,6.850000,6.870000,6.870000,45332100
2023-10-30,7.600000,7.880000,6.680000,6.940000,6.940000,125927200
2023-10-31,7.040000,7.570000,7.030000,7.550000,7.550000,63310400
2023-11-01,7.640000,7.750000,7.350000,7.580000,7.580000,42359700
2023-11-02,7.900000,8.200000,7.880000,8.170000,8.170000,45933900
2023-11-03,8.280000,8.480000,8.000000,8.010000,8.010000,41472500
2023-11-06,8.050000,8.060000,7.370000,7.490000,7.490000,46262100
2023-11-07,7.500000,7.600000,7.330000,7.420000,7.420000,34068100
2023-11-08,7.380000,7.395000,7.120000,7.310000,7.310000,28150800
2023-11-09,7.160000,7.170000,6.570000,6.850000,6.850000,86607400
2023-11-10,6.920000,6.950000,6.740000,6.940000,6.940000,29494800
2023-11-13,6.850000,7.110000,6.720000,7.040000,7.040000,33982500
2023-11-14,7.390000,7.530000,7.220000,7.480000,7.480000,38408700
2023-11-15,7.390000,7.500000,7.220000,7.370000,7.370000,40095900
2023-11-16,7.280000,7.290000,6.631000,6.710000,6.710000,73603100
2023-11-17,6.800000,6.880000,6.650000,6.830000,6.830000,30785400
2023-11-20,6.770000,6.780000,6.560000,6.615000,6.615000,44558700
2023-11-21,6.540000,6.725000,6.410000,6.720000,6.720000,46170200
2023-11-22,6.800000,7.030000,6.710000,6.900000,6.900000,36549600
2023-11-24,6.900000,6.950000,6.790000,6.860000,6.860000,13457600
2023-11-27,6.870000,7.200000,6.860000,7.030000,7.030000,40258600
2023-11-28,7.040000,7.350000,7.000000,7.340000,7.340000,36138300
2023-11-29,7.440000,7.730000,7.310000,7.350000,7.350000,45648300
2023-11-30,7.390000,7.400000,7.100000,7.290000,7.290000,41877900
2023-12-01,7.260000,7.930000,7.170000,7.830000,7.830000,68780300
2023-12-04,7.710000,8.250000,7.650000,7.960000,7.960000,45245600
2023-12-05,7.890000,8.030000,7.750000,7.990000,7.990000,30468400
2023-12-06,8.140000,8.450000,7.860000,7.890000,7.890000,51458700
2023-12-07,7.980000,8.140000,7.880000,7.960000,7.960000,30489200
2023-12-08,7.950000,8.220000,7.880000,8.130000,8.130000,34463500
2023-12-11,8.120000,8.270000,8.000000,8.070000,8.070000,24365600
2023-12-12,8.070000,8.095000,7.825000,7.950000,7.950000,25962000
